2025-09-19 14:57:02.831 | INFO     | 喜马拉雅.dp.main:<module>:27 - 浏览器对象创建完成
2025-09-19 23:53:07.415 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2024-08-19', 'anchorUid': 96421859, 'playCount': 23620139, 'comments_count': 46, 'score': 0.82, 'albumTitle': '【免费】东北出马仙之民间诡事 | 山海关作者新作 | 多播 | 爆笑 | 悬疑', 'anchorName': '曜小黑', 'fansCount': 97530, 'commentCount': 0, 'trackCount': 301, 'albumId': 83176954}
2025-09-19 23:53:07.419 | WARNING  | __main__:<module>:564 - 封控出现，专辑 83176954 章节稍后补爬
2025-09-19 23:53:09.321 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2021-10-12', 'anchorUid': 222002285, 'playCount': 344817603, 'comments_count': 1837, 'score': 0.75, 'albumTitle': '消失的香巴拉 | 周建龙 | 盗墓探险丨恐怖惊悚', 'anchorName': '周建龙丨中广影音', 'fansCount': 1625612, 'commentCount': 0, 'trackCount': 947, 'albumId': 53801141}
2025-09-19 23:53:09.325 | WARNING  | __main__:<module>:564 - 封控出现，专辑 53801141 章节稍后补爬
2025-09-19 23:53:11.345 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2020-07-28', 'anchorUid': 231050317, 'playCount': 435994949, 'comments_count': 2343, 'score': 0.69, 'albumTitle': '大相师（都市悬疑盗墓探案免费有声小说）', 'anchorName': '龙叁三', 'fansCount': 382262, 'commentCount': 0, 'trackCount': 1874, 'albumId': 40329059}
2025-09-19 23:53:11.349 | WARNING  | __main__:<module>:564 - 封控出现，专辑 40329059 章节稍后补爬
2025-09-19 23:53:13.328 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2020-02-02', 'anchorUid': 1266964, 'playCount': 676219140, 'comments_count': 4455, 'score': 0.83, 'albumTitle': '天命赊刀人 | 道门神算（有声的紫襟）| 阴阳屠刀', 'anchorName': '有声的紫襟', 'fansCount': 27683731, 'commentCount': 0, 'trackCount': 2422, 'albumId': 32988180}
2025-09-19 23:53:13.330 | WARNING  | __main__:<module>:564 - 封控出现，专辑 32988180 章节稍后补爬
2025-09-19 23:53:15.351 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2022-07-01', 'anchorUid': 31050661, 'playCount': 78690348, 'comments_count': 1775, 'score': 0.88, 'albumTitle': '警察陆令|蓦等等领衔多人有声剧|凶案密码团队原班人马制作|警探长作者高分新作|悬疑惊悚|心理学探案', 'anchorName': '蓦等等_白玉京', 'fansCount': 912159, 'commentCount': 0, 'trackCount': 887, 'albumId': 69159393}
2025-09-19 23:53:15.355 | WARNING  | __main__:<module>:564 - 封控出现，专辑 69159393 章节稍后补爬
2025-09-19 23:53:17.348 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2018-11-26', 'anchorUid': 128389125, 'playCount': 214917592, 'comments_count': 2422, 'score': 0.83, 'albumTitle': '罪无可赦|都市刑侦|悬疑|钱德勒|VIP|北冥有声', 'anchorName': '北冥有声', 'fansCount': 3107297, 'commentCount': 0, 'trackCount': 553, 'albumId': 19576598}
2025-09-19 23:53:17.352 | WARNING  | __main__:<module>:564 - 封控出现，专辑 19576598 章节稍后补爬
2025-09-19 23:53:19.250 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-09', 'createDate': '2025-07-24', 'anchorUid': 306736583, 'playCount': 2624971, 'comments_count': 108, 'score': 0.93, 'albumTitle': '十宗罪｜悬疑推理｜高燃刑侦｜惊悚犯罪｜恐怖真相 | 多人有声剧', 'anchorName': '克里斯的猫_', 'fansCount': 74092, 'commentCount': 0, 'trackCount': 286, 'albumId': 99112348}
2025-09-19 23:53:19.255 | WARNING  | __main__:<module>:564 - 封控出现，专辑 99112348 章节稍后补爬
2025-09-19 23:53:21.156 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2021-04-01', 'anchorUid': 27544700, 'playCount': 217974281, 'comments_count': 2271, 'score': 0.77, 'albumTitle': '棺材匠|灵异多人有声剧|全本免费', 'anchorName': '空目十一', 'fansCount': 382080, 'commentCount': 0, 'trackCount': 637, 'albumId': 48176133}
2025-09-19 23:53:21.161 | WARNING  | __main__:<module>:564 - 封控出现，专辑 48176133 章节稍后补爬
2025-09-19 23:53:23.081 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-18', 'createDate': '2018-10-23', 'anchorUid': 99516234, 'playCount': 135551849, 'comments_count': 2807, 'score': 0.86, 'albumTitle': '养鬼为祸 | VIP免费，破亿点击', 'anchorName': '黑岩听书', 'fansCount': 1621349, 'commentCount': 0, 'trackCount': 4537, 'albumId': 18961458}
2025-09-19 23:53:23.086 | WARNING  | __main__:<module>:564 - 封控出现，专辑 18961458 章节稍后补爬
2025-09-19 23:53:25.237 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-08-27', 'anchorUid': 176450175, 'playCount': 953206, 'comments_count': 95, 'score': 0.87, 'albumTitle': '盗墓：我，张家族人，悟性逆天｜同人爽文｜多女主', 'anchorName': '壹壹_嫣然有声', 'fansCount': 277264, 'commentCount': 0, 'trackCount': 320, 'albumId': 103534739}
2025-09-19 23:53:25.240 | WARNING  | __main__:<module>:564 - 封控出现，专辑 103534739 章节稍后补爬
2025-09-19 23:53:27.208 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-12', 'createDate': '2025-09-05', 'anchorUid': 43499744, 'playCount': 475287, 'comments_count': 25, 'score': 1.0, 'albumTitle': '茅山传说|茅山天师|悬疑灵异|风水玄学|道家秘术|多人有声剧', 'anchorName': '春风洗耳讲故事', 'fansCount': 1379792, 'commentCount': 0, 'trackCount': 164, 'albumId': 104495314}
2025-09-19 23:53:27.211 | WARNING  | __main__:<module>:564 - 封控出现，专辑 104495314 章节稍后补爬
2025-09-19 23:53:29.095 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2019-12-24', 'anchorUid': 56582073, 'playCount': 351555289, 'comments_count': 2392, 'score': 0.79, 'albumTitle': '【新民间剧场】神相诡医 | 玄门第一神相|鬼故事|茅山后裔阴阳先生|恐怖故事', 'anchorName': '慕思维Sir', 'fansCount': 3215603, 'commentCount': 0, 'trackCount': 3979, 'albumId': 31913994}
2025-09-19 23:53:29.097 | WARNING  | __main__:<module>:564 - 封控出现，专辑 31913994 章节稍后补爬
2025-09-19 23:53:31.233 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2017-04-27', 'anchorUid': 1266964, 'playCount': 375345860, 'comments_count': 11714, 'score': 0.87, 'albumTitle': '摸金天师（下部）紫襟演播', 'anchorName': '有声的紫襟', 'fansCount': 27683731, 'commentCount': 0, 'trackCount': 212, 'albumId': 7857292}
2025-09-19 23:53:31.238 | WARNING  | __main__:<module>:564 - 封控出现，专辑 7857292 章节稍后补爬
2025-09-19 23:53:33.108 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2020-04-15', 'anchorUid': 195035420, 'playCount': 142899715, 'comments_count': 773, 'score': 0.72, 'albumTitle': '中国大案纪实|有声大网红刘大明白演播', 'anchorName': '刘大明白', 'fansCount': 318629, 'commentCount': 0, 'trackCount': 5301, 'albumId': 36807965}
2025-09-19 23:53:33.111 | WARNING  | __main__:<module>:564 - 封控出现，专辑 36807965 章节稍后补爬
2025-09-19 23:53:35.022 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2023-11-24', 'anchorUid': 35495812, 'playCount': 63085459, 'comments_count': 57, 'score': 0.82, 'albumTitle': '东北野仙丨全本免费丨民间怪谈', 'anchorName': '杏花散人', 'fansCount': 711166, 'commentCount': 0, 'trackCount': 1946, 'albumId': 79298882}
2025-09-19 23:53:35.027 | WARNING  | __main__:<module>:564 - 封控出现，专辑 79298882 章节稍后补爬
2025-09-19 23:53:36.925 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2023-09-15', 'anchorUid': 96421859, 'playCount': 26625471, 'comments_count': 133, 'score': 0.83, 'albumTitle': '东北出马仙之民间诡事 | 多播 | 爆笑 | 悬疑（新书《出马往事》已上线）', 'anchorName': '曜小黑', 'fansCount': 97530, 'commentCount': 0, 'trackCount': 909, 'albumId': 78132832}
2025-09-19 23:53:36.930 | WARNING  | __main__:<module>:564 - 封控出现，专辑 78132832 章节稍后补爬
2025-09-19 23:53:39.115 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2024-06-24', 'anchorUid': 1266964, 'playCount': 78620814, 'comments_count': 428, 'score': 0.71, 'albumTitle': '追凶神探|高智商罪案、侦探推理、都市悬疑|多人有声剧', 'anchorName': '有声的紫襟', 'fansCount': 27683731, 'commentCount': 0, 'trackCount': 986, 'albumId': 82337251}
2025-09-19 23:53:40.781 | WARNING  | __main__:<module>:550 - 封控出现，专辑 82337251 章节稍后补爬
2025-09-19 23:53:42.773 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2020-08-24', 'anchorUid': 1266964, 'playCount': 485260751, 'comments_count': 6358, 'score': 0.81, 'albumTitle': '盗墓手札丨有声的紫襟（盗墓笔记基友版）', 'anchorName': '有声的紫襟', 'fansCount': 27683731, 'commentCount': 0, 'trackCount': 756, 'albumId': 41152884}
2025-09-19 23:53:42.776 | WARNING  | __main__:<module>:564 - 封控出现，专辑 41152884 章节稍后补爬
2025-09-19 23:53:45.158 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-08-11', 'createDate': '2021-03-12', 'anchorUid': 10778196, 'playCount': 9878487366, 'comments_count': 119777, 'score': 0.91, 'albumTitle': '大奉打更人丨头陀渊领衔多人有声剧|畅听全集|王鹤棣、田曦薇主演影视剧原著|卖报小郎君', 'anchorName': '头陀渊讲故事', 'fansCount': 15643422, 'commentCount': 0, 'trackCount': 1754, 'albumId': 47517749}
2025-09-19 23:53:45.161 | WARNING  | __main__:<module>:564 - 封控出现，专辑 47517749 章节稍后补爬
2025-09-19 23:53:47.018 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-06-25', 'createDate': '2022-09-20', 'anchorUid': 407193654, 'playCount': 3473007641, 'comments_count': 51075, 'score': 0.9, 'albumTitle': '大秦：不装了，你爹我是秦始皇丨全本免费丨爆笑穿越丨伍壹剧社多人剧|赵家继承人秦朝', 'anchorName': '伍壹剧社', 'fansCount': 1873374, 'commentCount': 0, 'trackCount': 1568, 'albumId': 71143288}
2025-09-19 23:53:47.020 | WARNING  | __main__:<module>:564 - 封控出现，专辑 71143288 章节稍后补爬
2025-09-19 23:53:48.921 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-08-11', 'createDate': '2015-06-11', 'anchorUid': 2342717, 'playCount': 3008764559, 'comments_count': 71780, 'score': 0.91, 'albumTitle': '雪中悍刀行【大斌&免费有声小说】 第一季', 'anchorName': '大斌', 'fansCount': 9967756, 'commentCount': 0, 'trackCount': 881, 'albumId': 2684034}
2025-09-19 23:53:48.924 | WARNING  | __main__:<module>:564 - 封控出现，专辑 2684034 章节稍后补爬
2025-09-19 23:53:51.062 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-08-27', 'createDate': '2024-04-22', 'anchorUid': 40084802, 'playCount': 1096076726, 'comments_count': 4871, 'score': 0.76, 'albumTitle': '无敌六皇子|爆笑穿越|无敌流皇子|安燃领衔VIP免费有声小说', 'anchorName': '安燃', 'fansCount': 3143142, 'commentCount': 0, 'trackCount': 2234, 'albumId': 81485463}
2025-09-19 23:53:51.064 | WARNING  | __main__:<module>:564 - 封控出现，专辑 81485463 章节稍后补爬
2025-09-19 23:53:53.036 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2024-10-21', 'anchorUid': 40084802, 'playCount': 446362580, 'comments_count': 1316, 'score': 0.62, 'albumTitle': '逍遥四公子 | 架空历史&爆笑老四 | 安燃领衔VIP免费穿越有声小说逍遥子公子', 'anchorName': '安燃', 'fansCount': 3143142, 'commentCount': 0, 'trackCount': 2171, 'albumId': 84108214}
2025-09-19 23:53:53.038 | WARNING  | __main__:<module>:564 - 封控出现，专辑 84108214 章节稍后补爬
2025-09-19 23:53:54.915 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-03-03', 'createDate': '2020-05-20', 'anchorUid': 33176394, 'playCount': 1553478919, 'comments_count': 17622, 'score': 0.87, 'albumTitle': '庆余年 | 全3季无删改听过瘾 | CV全明星配音 | 作家猫腻点赞 | 同名影视原著小说', 'anchorName': '梁小渔Yilia', 'fansCount': 3099340, 'commentCount': 0, 'trackCount': 1490, 'albumId': 38160002}
2025-09-19 23:53:54.917 | WARNING  | __main__:<module>:564 - 封控出现，专辑 38160002 章节稍后补爬
2025-09-19 23:53:57.029 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-08-26', 'createDate': '2022-08-02', 'anchorUid': 2342717, 'playCount': 1391861367, 'comments_count': 21196, 'score': 0.88, 'albumTitle': '不让江山 ｜大斌｜架空历史&热血江湖多人有声剧', 'anchorName': '大斌', 'fansCount': 9967756, 'commentCount': 0, 'trackCount': 2361, 'albumId': 70003682}
2025-09-19 23:53:57.032 | WARNING  | __main__:<module>:564 - 封控出现，专辑 70003682 章节稍后补爬
2025-09-19 23:53:58.986 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-01-27', 'createDate': '2020-04-21', 'anchorUid': 70741939, 'playCount': 1100622267, 'comments_count': 18987, 'score': 0.91, 'albumTitle': '雪中悍刀行|张若昀李庚希主演电视剧|有声剧|声之优|经典武侠', 'anchorName': '雷哥声之优', 'fansCount': 4146289, 'commentCount': 0, 'trackCount': 1371, 'albumId': 37081450}
2025-09-19 23:53:58.991 | WARNING  | __main__:<module>:564 - 封控出现，专辑 37081450 章节稍后补爬
2025-09-19 23:54:00.825 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-07-15', 'anchorUid': 40084802, 'playCount': 19587447, 'comments_count': 377, 'score': 0.94, 'albumTitle': '明颂|明朝败家子|安燃多播精品重制版| 穿越大明历史VIP免费有声小说', 'anchorName': '安燃', 'fansCount': 3143143, 'commentCount': 0, 'trackCount': 586, 'albumId': 97596320}
2025-09-19 23:54:00.829 | WARNING  | __main__:<module>:564 - 封控出现，专辑 97596320 章节稍后补爬
2025-09-19 23:54:02.727 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2018-11-14', 'anchorUid': 1266964, 'playCount': 1740491410, 'comments_count': 12471, 'score': 0.79, 'albumTitle': '明朝败家子 | 爆笑 | 没羞没臊的败家生活 | 多人有声剧', 'anchorName': '有声的紫襟', 'fansCount': 27683731, 'commentCount': 0, 'trackCount': 1813, 'albumId': 19326274}
2025-09-19 23:54:02.732 | WARNING  | __main__:<module>:564 - 封控出现，专辑 19326274 章节稍后补爬
2025-09-19 23:54:04.587 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-07-17', 'anchorUid': 108979463, 'playCount': 21054704, 'comments_count': 240, 'score': 0.67, 'albumTitle': '瞎子捉刀人：开局满级九阳神功|历史穿越|热血爽文|轻松快节奏|VIP多人有声剧', 'anchorName': '夏日的星星_', 'fansCount': 220497, 'commentCount': 0, 'trackCount': 740, 'albumId': 97947415}
2025-09-19 23:54:04.592 | WARNING  | __main__:<module>:564 - 封控出现，专辑 97947415 章节稍后补爬
2025-09-19 23:54:06.424 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-03-19', 'createDate': '2023-02-02', 'anchorUid': 2342717, 'playCount': 1007077471, 'comments_count': 9648, 'score': 0.8, 'albumTitle': '南宋第一卧底 | 大宋第一狠活&穿越权谋&大斌多人剧', 'anchorName': '大斌', 'fansCount': 9967756, 'commentCount': 0, 'trackCount': 3585, 'albumId': 74119541}
2025-09-19 23:54:06.427 | WARNING  | __main__:<module>:564 - 封控出现，专辑 74119541 章节稍后补爬
2025-09-19 23:54:08.341 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-03-05', 'createDate': '2021-12-24', 'anchorUid': 35310389, 'playCount': 211776800, 'comments_count': 4169, 'score': 0.67, 'albumTitle': '绍宋|起点穿越历史霸榜作品| VIP免费多人有声', 'anchorName': '伍壹先生', 'fansCount': 2307072, 'commentCount': 0, 'trackCount': 1088, 'albumId': 55815623}
2025-09-19 23:54:08.345 | WARNING  | __main__:<module>:564 - 封控出现，专辑 55815623 章节稍后补爬
2025-09-19 23:54:10.185 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-02-28', 'createDate': '2023-02-28', 'anchorUid': 70741939, 'playCount': 338170817, 'comments_count': 4409, 'score': 0.81, 'albumTitle': '唐砖 | 孑与2 | 同名电视剧原著 | 声之优 | 爆笑穿越历史 | 多人有声剧', 'anchorName': '雷哥声之优', 'fansCount': 4146289, 'commentCount': 0, 'trackCount': 1838, 'albumId': 74643892}
2025-09-19 23:54:10.189 | WARNING  | __main__:<module>:564 - 封控出现，专辑 74643892 章节稍后补爬
2025-09-19 23:54:12.081 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-02-15', 'createDate': '2023-05-24', 'anchorUid': 1266964, 'playCount': 1090735441, 'comments_count': 16408, 'score': 0.8, 'albumTitle': '大乾憨婿丨历史爆笑爽文丨多人有声剧丨紫襟监制', 'anchorName': '有声的紫襟', 'fansCount': 27683731, 'commentCount': 0, 'trackCount': 2421, 'albumId': 76176854}
2025-09-19 23:54:12.085 | WARNING  | __main__:<module>:564 - 封控出现，专辑 76176854 章节稍后补爬
2025-09-19 23:54:14.255 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-02-24', 'createDate': '2022-01-24', 'anchorUid': 10778196, 'playCount': 1175455966, 'comments_count': 19954, 'score': 0.67, 'albumTitle': '偷香高手丨头陀渊工作室丨搞笑多人有声剧', 'anchorName': '头陀渊讲故事', 'fansCount': 15643422, 'commentCount': 0, 'trackCount': 2989, 'albumId': 56603093}
2025-09-19 23:54:14.259 | WARNING  | __main__:<module>:564 - 封控出现，专辑 56603093 章节稍后补爬
2025-09-19 23:54:16.069 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-05-22', 'anchorUid': 2342717, 'playCount': 34952473, 'comments_count': 177, 'score': 0.83, 'albumTitle': '天下长宁丨大斌演播 知白原著丨不让江山后传丨群像权谋&VIP免费精品多人剧', 'anchorName': '大斌', 'fansCount': 9967756, 'commentCount': 0, 'trackCount': 977, 'albumId': 93130187}
2025-09-19 23:54:16.073 | WARNING  | __main__:<module>:564 - 封控出现，专辑 93130187 章节稍后补爬
2025-09-19 23:54:17.929 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-09', 'createDate': '2015-12-26', 'anchorUid': 12648317, 'playCount': 1544066554, 'comments_count': 31247, 'score': 0.86, 'albumTitle': '赘婿丨郭麒麟&宋轶主演影视原著丨多人精品有声剧丨VIP免费', 'anchorName': '雅居讲故事', 'fansCount': 3506768, 'commentCount': 0, 'trackCount': 1548, 'albumId': 3416829}
2025-09-19 23:54:17.933 | WARNING  | __main__:<module>:564 - 封控出现，专辑 3416829 章节稍后补爬
2025-09-19 23:54:19.742 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2024-05-27', 'anchorUid': 40084802, 'playCount': 292241056, 'comments_count': 2149, 'score': 0.86, 'albumTitle': '北宋穿越指南|种田争霸&穿越搞笑|安燃领衔历史VIP免费穿越小说|多人有声剧', 'anchorName': '安燃', 'fansCount': 3143143, 'commentCount': 0, 'trackCount': 2202, 'albumId': 81974282}
2025-09-19 23:54:19.747 | WARNING  | __main__:<module>:564 - 封控出现，专辑 81974282 章节稍后补爬
2025-09-19 23:54:21.922 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2023-12-18', 'anchorUid': 47393259, 'playCount': 200838698, 'comments_count': 1218, 'score': 0.55, 'albumTitle': '大明烟火 | 历史架空|穿越重生|爆笑爽文 | 多人有声剧', 'anchorName': '主播逸凡', 'fansCount': 571012, 'commentCount': 0, 'trackCount': 2937, 'albumId': 79672126}
2025-09-19 23:54:21.927 | WARNING  | __main__:<module>:564 - 封控出现，专辑 79672126 章节稍后补爬
2025-09-19 23:54:24.013 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2024-11-26', 'anchorUid': 44332883, 'playCount': 96023720, 'comments_count': 538, 'score': 0.65, 'albumTitle': '时空电商:1949 |万历大帝| 这盛世如您所愿！', 'anchorName': '万历大帝', 'fansCount': 844370, 'commentCount': 0, 'trackCount': 3607, 'albumId': 84642702}
2025-09-19 23:54:24.016 | WARNING  | __main__:<module>:564 - 封控出现，专辑 84642702 章节稍后补爬
2025-09-19 23:54:25.855 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-02-13', 'createDate': '2023-12-26', 'anchorUid': 1266964, 'playCount': 328843916, 'comments_count': 3064, 'score': 0.63, 'albumTitle': '武夫|有声的紫襟团队演播|刀锋少年：斩妖之旅', 'anchorName': '有声的紫襟', 'fansCount': 27683732, 'commentCount': 0, 'trackCount': 2082, 'albumId': 79786388}
2025-09-19 23:54:25.858 | WARNING  | __main__:<module>:564 - 封控出现，专辑 79786388 章节稍后补爬
2025-09-19 23:54:27.694 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-04', 'createDate': '2024-03-13', 'anchorUid': 2342717, 'playCount': 153596542, 'comments_count': 763, 'score': 0.92, 'albumTitle': '庆余年 | 爆更连载爽听 | 大斌头陀渊牛大宝等喜马主播组团演播', 'anchorName': '大斌', 'fansCount': 9967756, 'commentCount': 0, 'trackCount': 1873, 'albumId': 80894226}
2025-09-19 23:54:27.697 | WARNING  | __main__:<module>:564 - 封控出现，专辑 80894226 章节稍后补爬
2025-09-19 23:54:29.844 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-06-05', 'anchorUid': 139625401, 'playCount': 28047569, 'comments_count': 248, 'score': 0.74, 'albumTitle': '我在大明当老六 | 大明第一人 | 穿越明朝历史VIP免费有声小说', 'anchorName': '燃声剧场', 'fansCount': 26305, 'commentCount': 0, 'trackCount': 798, 'albumId': 93598803}
2025-09-19 23:54:29.848 | WARNING  | __main__:<module>:564 - 封控出现，专辑 93598803 章节稍后补爬
2025-09-19 23:54:31.808 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-05-05', 'createDate': '2023-07-06', 'anchorUid': 70741939, 'playCount': 130597620, 'comments_count': 1686, 'score': 0.78, 'albumTitle': '极品家丁 | 禹岩 | 同名电视剧原著 | 声之优 | 爆笑穿越历史 | 多人有声剧', 'anchorName': '雷哥声之优', 'fansCount': 4146289, 'commentCount': 0, 'trackCount': 1333, 'albumId': 76866644}
2025-09-19 23:54:31.812 | WARNING  | __main__:<module>:564 - 封控出现，专辑 76866644 章节稍后补爬
2025-09-19 23:54:33.853 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-08-27', 'createDate': '2021-09-06', 'anchorUid': 70741939, 'playCount': 240814715, 'comments_count': 7344, 'score': 0.84, 'albumTitle': '赘婿|愤怒的香蕉|凌振赫、杜炎喆领衔有声剧|声之优|穿越历史', 'anchorName': '雷哥声之优', 'fansCount': 4146289, 'commentCount': 0, 'trackCount': 1866, 'albumId': 52810848}
2025-09-19 23:54:33.857 | WARNING  | __main__:<module>:564 - 封控出现，专辑 52810848 章节稍后补爬
2025-09-19 23:54:35.718 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2023-03-27', 'anchorUid': 407193654, 'playCount': 223429937, 'comments_count': 4599, 'score': 0.9, 'albumTitle': '梦回大明春丨年度历史霸榜作品丨伍壹剧社制作', 'anchorName': '伍壹剧社', 'fansCount': 1873376, 'commentCount': 0, 'trackCount': 1002, 'albumId': 75170441}
2025-09-19 23:54:35.722 | WARNING  | __main__:<module>:564 - 封控出现，专辑 75170441 章节稍后补爬
2025-09-19 23:54:37.606 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-08-13', 'createDate': '2024-09-27', 'anchorUid': 10778196, 'playCount': 131575119, 'comments_count': 854, 'score': 0.71, 'albumTitle': '乱世书丨头陀渊工作室丨历史穿越丨轻松搞笑丨诙谐幽默丨热血爽文丨VIP免费多人剧', 'anchorName': '头陀渊讲故事', 'fansCount': 15643421, 'commentCount': 0, 'trackCount': 1620, 'albumId': 83763378}
2025-09-19 23:54:37.609 | WARNING  | __main__:<module>:564 - 封控出现，专辑 83763378 章节稍后补爬
2025-09-19 23:54:39.570 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2019-03-23', 'anchorUid': 20606950, 'playCount': 1155879432, 'comments_count': 7086, 'score': 0.73, 'albumTitle': '史上最强赘婿｜无敌赘婿｜幻樱空演播', 'anchorName': '幻樱空', 'fansCount': 5849482, 'commentCount': 0, 'trackCount': 1589, 'albumId': 22216262}
2025-09-19 23:54:39.573 | WARNING  | __main__:<module>:564 - 封控出现，专辑 22216262 章节稍后补爬
2025-09-19 23:54:41.564 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-16', 'createDate': '2019-10-30', 'anchorUid': 41986502, 'playCount': 399844396, 'comments_count': 11402, 'score': 0.78, 'albumTitle': '金瓶梅（国家一级播音员免费版）', 'anchorName': '说书的小马哥', 'fansCount': 2459690, 'commentCount': 0, 'trackCount': 186, 'albumId': 30586083}
2025-09-19 23:54:41.567 | WARNING  | __main__:<module>:564 - 封控出现，专辑 30586083 章节稍后补爬
2025-09-19 23:54:43.481 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-02-24', 'createDate': '2021-10-20', 'anchorUid': 40084802, 'playCount': 952851624, 'comments_count': 13437, 'score': 0.76, 'albumTitle': '贞观憨婿|搞笑沙雕&爆笑大唐|VIP免费有声小说', 'anchorName': '安燃', 'fansCount': 3143145, 'commentCount': 0, 'trackCount': 1835, 'albumId': 54021377}
2025-09-19 23:54:43.484 | WARNING  | __main__:<module>:564 - 封控出现，专辑 54021377 章节稍后补爬
2025-09-19 23:54:45.492 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2021-11-09', 'anchorUid': 44332883, 'playCount': 111566121, 'comments_count': 1948, 'score': 0.87, 'albumTitle': '我的谍战岁月 | 万历大帝-精品多播', 'anchorName': '万历大帝', 'fansCount': 844370, 'commentCount': 0, 'trackCount': 3162, 'albumId': 54585576}
2025-09-19 23:54:45.496 | WARNING  | __main__:<module>:564 - 封控出现，专辑 54585576 章节稍后补爬
2025-09-19 23:54:47.468 | INFO     | __main__:<module>:533 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2024-03-05', 'anchorUid': 1266964, 'playCount': 234070450, 'comments_count': 1560, 'score': 0.86, 'albumTitle': '大明：家父永乐，永镇山河｜爆笑历史 | 有声的紫襟团队｜多人有声剧', 'anchorName': '有声的紫襟', 'fansCount': 27683731, 'commentCount': 0, 'trackCount': 907, 'albumId': 80767032}
2025-09-19 23:54:47.472 | WARNING  | __main__:<module>:564 - 封控出现，专辑 80767032 章节稍后补爬
