笔记id,作品类型,作者,发布时间,喜欢,收藏,评论,详情,标题,笔记链接,作者地址,图片链接
687109f9000000002001a161,note,泡沫,07-11,1284,280,2117,,,https://www.xiaohongshu.com/explore/687109f9000000002001a161?xsec_token=AB7ufk9w9tAxyf0cKzpYJRuKURZ2hTMTDXrq8MSv3iJa4=&xsec_source=pc_search&source=unknown,IP属地：江西,http://sns-webpic-qc.xhscdn.com/202508111427/803f0ca5a4369b1f33080365b74e93e4/1040g2sg31jq2in6v30e05ongjk87jq8qbn2frh8!nc_n_webp_mw_1
6836a2be0000000021009688,note,ALEX,05-28,1271,323,744,,,https://www.xiaohongshu.com/explore/6836a2be0000000021009688?xsec_token=ABTds181lzhfzf1nNgGK_zbEZRtY_31JXsML8TuJRhUA8=&xsec_source=pc_search&source=unknown,IP属地：甘肃,http://sns-webpic-qc.xhscdn.com/202508111427/f4a47b970c88d0d1621f6e33c91c4402/1040g00831i01sb5knac05no70okg8r0schhb2rg!nc_n_webp_mw_1
688f6c4d0000000003026c87,note,momo,08-03,1141,228,749,,是否要临终了？,https://www.xiaohongshu.com/explore/688f6c4d0000000003026c87?xsec_token=ABKyBKlXW1Yg7Q4TN1e3miLDfXtGA15tG4SlGyPzE-tgU=&xsec_source=pc_search&source=unknown,IP属地：山东,http://sns-webpic-qc.xhscdn.com/202508111427/8366ac2fbefb9e8efbc8ba65a857d580/notes_pre_post/1040g3k031kno677130705ntrjhgg8lg64hptgp0!nc_n_webp_mw_1
66322af8000000001e030808,note,是吼吼啊～,2024-05-01,1052,372,1099,,医学生笔记📒｜胃癌🤔,https://www.xiaohongshu.com/explore/66322af8000000001e030808?xsec_token=ABaoBmX7JgAQDyegL-rG5NFBsOxSGeN02ERaAnWoVYbak=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111427/fcf3024701ddd4f4a25aa211f77d7936/1040g2sg3128lvluu54005ovshf5k3k9atam8uv0!nc_n_webp_mw_1
68315677000000002100f2b9,note,学完日语学英语,05-24,1029,127,278,,关注的抗癌博主又陆续走了两位,https://www.xiaohongshu.com/explore/68315677000000002100f2b9?xsec_token=AB3oiVrVtENVWWqWLGG7bjLPpIrsTPFSZDnn4Xzh3hkC4=&xsec_source=pc_search&source=unknown,IP属地：日本,"http://sns-webpic-qc.xhscdn.com/202508111427/d5a170a2b6fd628d281b7d257c4eb875/notes_pre_post/1040g3k031hrqtiof3u305nt5f4808tmc4dft470!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111427/0a8871cf5455f1ec92712d57e6a94b64/1040g00831hrqtinh3q005nt5f4808tmc5v1v700!nc_n_webp_mw_1"
688cb0dd0000000004004978,note,蜀道楠,08-01,976,223,494,,,https://www.xiaohongshu.com/explore/688cb0dd0000000004004978?xsec_token=ABr8-nabItGnI_ye4JhswqH76IZ4KXD1cWmTJKz059VUU=&xsec_source=pc_search&source=unknown,IP属地：上海,http://sns-webpic-qc.xhscdn.com/202508111427/2f920aac629a9c1faa59ab973bc3c502/notes_pre_post/1040g3k831kl2qmu6j2dg4bcp4ss8vkeocbh759g!nc_n_webp_mw_1
6882f4e9000000001203048d,note,暖洋洋,07-28,973,411,1285,,,https://www.xiaohongshu.com/explore/6882f4e9000000001203048d?xsec_token=AB0If3m-eqOqkN7LJs_DguRgk8KZ58zgtlt4fE9nXrY0Q=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111427/62d089c3aaa1b7f093ef87c5e3189a70/1040g00831kbik1tsj23g5q3e2pnnh5u6b7mrito!nc_n_webp_mw_1
688e1e8f0000000005005267,note,矛盾,08-02,903,149,1164,,,https://www.xiaohongshu.com/explore/688e1e8f0000000005005267?xsec_token=ABKaiVVZDLFeCIHecGBFBz4BwRLabF0672_geAhpbgQrY=&xsec_source=pc_search&source=unknown,IP属地：四川,http://sns-webpic-qc.xhscdn.com/202508111427/c4e3e8eb7a9014ad652230ce037efb7f/notes_pre_post/1040g3k031kmfct4jio5g5nc8umi08546essa7n8!nc_n_webp_mw_1
67b890d7000000002900f5b6,note,华玉,02-21,900,245,976,,如果我走了…,https://www.xiaohongshu.com/explore/67b890d7000000002900f5b6?xsec_token=ABBimhatbIhiGWGzxQwopIFevvzKB_DyAoijxuU5wAocU=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111427/56e8c87309aa80e67f05d7849e766d17/1040g00831e5ttjnnh2005psacjm0t5atg6m55a8!nc_n_webp_mw_1
688719c3000000001301066f,note,雪儿医谈,07-28,881,225,870,,癌症晚期的妈妈,https://www.xiaohongshu.com/explore/688719c3000000001301066f?xsec_token=ABTpxtng31sYHmAUKmF9oDUA4pUl66yvlwgMgexTnYV2g=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111427/4438c4cac00ea20d6a92780ceb28e1ab/1040g2sg31kff36i7j0g05q3gobin9epvtcap3io!nc_n_webp_mw_1
66cef0ab000000001f01ec39,note,爱吃鱼香肉丝（抗癌版）,2024-08-28,842,211,263,,认命了,https://www.xiaohongshu.com/explore/66cef0ab000000001f01ec39?xsec_token=ABPoBuB7IWQMKHtwo74cQ4R7D6Y5pCKlYHeWtIgwpM_10=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111427/d63502250be5752b3166c4e2b5f7188c/1040g2sg3171b1o56jq7g5p9d2faalffqp6oamgg!nc_n_webp_mw_1
6853b99100000000120176b9,note,茉茉打怪兽,06-19,753,84,540,,不太好了,https://www.xiaohongshu.com/explore/6853b99100000000120176b9?xsec_token=ABf0e2zZH0xgxGk5FXdQkMl60lThXWAjDi126SOKi6kEk=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111427/a0f584c4ee8fd1d22955005455f4ae2f/1040g2sg31itejgpugskg5p8aq404gjkd4i003oo!nc_n_webp_mw_1
680904eb000000001c0030ca,note,pkpk把瘤创飞,04-23,687,99,229,,25岁肺癌晚期生物学博士生日常之大晚上制样,https://www.xiaohongshu.com/explore/680904eb000000001c0030ca?xsec_token=ABe6NXT70K1W6qhhrahPRp_J5bck4WiNJFL21_YPlGmP4=&xsec_source=pc_search&source=unknown,IP属地：北京,"http://sns-webpic-qc.xhscdn.com/202508111427/d6780aed4caa4a27381ac55af3ced758/1040g00831gkg312u3q5g5nqebdtg9bebk86ihq8!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111427/c8ee1570ee1a052adbdc6f7acc084a3e/1040g00831gkg313bjq6g5nqebdtg9beb6hrqeco!nc_n_webp_mw_1"
688d793a000000000200121f,note,毛毛,08-02,685,262,876,,,https://www.xiaohongshu.com/explore/688d793a000000000200121f?xsec_token=ABsrLbO322utmJTlXLUzVQruvyKUuN8EcAfmwStVmvZvQ=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111427/41190fd467bdf61f9638acc270885859/1040g2sg31klr88vdiujg5q3r9gang9it7f276rg!nc_n_webp_mw_1
6863d84f000000001c037647,note,小红薯6614D9FE,07-01,638,289,2001,,,https://www.xiaohongshu.com/explore/6863d84f000000001c037647?xsec_token=ABEMfT9K1Fca5eRhDZdVprZo4CI8vrUMVoxjNSCK36S7k=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111427/5a235797555e36994faa11f5481d4709/1040g2sg31jd65dm1ioe05pgjsbb2u2cfa99ii00!nc_n_webp_mw_1
68896cfc0000000023025bbf,note,中医毕宏观,07-30,612,689,34,,水杯里放3样东西，让癌细胞进入休眠,https://www.xiaohongshu.com/explore/68896cfc0000000023025bbf?xsec_token=ABe9y3T_FT9BVyGVDlQNkPmv_6eO5_fMuxwpp8brpDLr0=&xsec_source=pc_search&source=unknown,IP属地：河北,http://sns-webpic-qc.xhscdn.com/202508111427/9e67dafd584dbebc17d2efeb9f0b8715/spectrum/1040g0k031khsp3hpk8005pqktvb7dro191fr0t8!nc_n_webp_mw_1
667901bf000000001c025480,note,小红薯60842EC0,2024-06-24,566,216,1032,,胃癌晚期，胃癌多发转移,https://www.xiaohongshu.com/explore/667901bf000000001c025480?xsec_token=ABuzLYvi1rxIMtuomV809B7q2I2lCOT0EhsnWF5Aa4P2E=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111427/45cf704d5437041edb974fc971cfc8ae/1040g2sg314drjakmmicg5o43fs00870s9dirlco!nc_n_webp_mw_1
6889ed4c000000000403f48b,note,也不用事事一致吧,07-30,561,34,167,,后续 签病危通知书了,https://www.xiaohongshu.com/explore/6889ed4c000000000403f48b?xsec_token=ABe9y3T_FT9BVyGVDlQNkPmh01FNJ0SsdBKmmmdsQqwXM=&xsec_source=pc_search&source=unknown,IP属地：北京,http://sns-webpic-qc.xhscdn.com/202508111427/ae4230464fdeacaf06a4b7683f9f44e4/1040g00831kicdis1j2eg4a6141ut9rp6vduvitg!nc_n_webp_mw_1
688b0f590000000025021280,note,🐾,07-31,533,762,198,,谁是肿瘤内科界的刘晓燕！！！,https://www.xiaohongshu.com/explore/688b0f590000000025021280?xsec_token=ABG9byDHIoDNWylL8wZpvZWoVIkI5YIwEbYIc6Z2Qm27g=&xsec_source=pc_search&source=unknown,IP属地：山西,http://sns-webpic-qc.xhscdn.com/202508111427/3a2ac4c38e1395f32551a5758df3ee3b/notes_pre_post/1040g3k031kjb25452a5g5pvbgp4hjh26rhvtm00!nc_n_webp_mw_1
687674a1000000001202cb96,note,momo,07-15,479,97,704,,,https://www.xiaohongshu.com/explore/687674a1000000001202cb96?xsec_token=ABFvuj4JhgNVCAxRwvKnKzCRPw1No8ko-3Y1tIMT20UEM=&xsec_source=pc_search&source=unknown,IP属地：山东,http://sns-webpic-qc.xhscdn.com/202508111427/33a1464eca4ca915bd97ff3dd2800726/notes_pre_post/1040g3k031jvbvdmq30005pcubegnv3m6afgsktg!nc_n_webp_mw_1
685fb7ba0000000011001fc7,note,小小小福星耶,06-28,426,132,1234,,,https://www.xiaohongshu.com/explore/685fb7ba0000000011001fc7?xsec_token=ABLKohDNw7Z-14GrBISiCku3srtpl6N7Ylt_YFyvtYc3E=&xsec_source=pc_search&source=unknown,IP属地：广西,http://sns-webpic-qc.xhscdn.com/202508111428/814a269316b7036c0f6cae078c97c4d2/1040g2sg31j95c1s0j6eg5q1lfun7albk1udelg8!nc_n_webp_mw_1
6877c1cc000000002203c4c9,note,168的竺天天,07-16,386,58,3,,癌症博主起号方法,https://www.xiaohongshu.com/explore/6877c1cc000000002203c4c9?xsec_token=ABYFg1GXQCakau-cx-mqj63AWYVKk-mlUmtP3KMQjTI9w=&xsec_source=pc_search&source=unknown,IP属地：广西,http://sns-webpic-qc.xhscdn.com/202508111428/906a1450b70ce00328e11b21bc55f920/1040g00831k0kjggh34005o3rsrc0bj5hg00nj3o!nc_n_webp_mw_1
68858637000000001c032a21,note,706088,07-27,383,134,555,,癌痛是指所有癌症吗？,https://www.xiaohongshu.com/explore/68858637000000001c032a21?xsec_token=ABAW03zL_HB1EqVb3s-pt2eCjI2BXLh4WzxhARQq_rH48=&xsec_source=pc_search&source=unknown,IP属地：江苏,http://sns-webpic-qc.xhscdn.com/202508111428/ecf3c9a262f29a3dfc30185503e08dec/1040g00831ke2opsr305g434p7ek5d59g2vl8dsg!nc_n_webp_mw_1
67f36433000000001a0041c4,note,第one天,04-07,379,136,556,,,https://www.xiaohongshu.com/explore/67f36433000000001a0041c4?xsec_token=ABWBViyVmx6hz2_R5bVTiS5fmhWa9Nn-ERNMYU80K4vCs=&xsec_source=pc_search&source=unknown,IP属地：河南,http://sns-webpic-qc.xhscdn.com/202508111428/02051e2d8a2e80cbc067bd41e71c9e1a/1040g00831fvc53ibg0605olafc96da7ntk6udqo!nc_n_webp_mw_1
65afe9ae000000002c02afba,note,忙着耍酷,2024-01-24,375,73,242,,,https://www.xiaohongshu.com/explore/65afe9ae000000002c02afba?xsec_token=ABv8UDNIv6Rw2imI5UNnraEP6Zaq3rPSIh0mb58YveZ44=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111428/86630a0a4a9d44ff853da839943fbb1c/1040g2sg30u9fgkmpl6605o7mb00089f7s16kf7g!nc_n_webp_mw_1
68633b570000000020018a2e,note,小沈加油,07-01,364,66,127,,,https://www.xiaohongshu.com/explore/68633b570000000020018a2e?xsec_token=ABEMfT9K1Fca5eRhDZdVprZtRy6A3Jvw9F_mbGeydbR-g=&xsec_source=pc_search&source=unknown,IP属地：江苏,http://sns-webpic-qc.xhscdn.com/202508111428/18bb6e4ced63c19561f0e7aa80c42a7c/1040g2sg31jcj3ijoiue05nguvq6g8f3rkfeb6eo!nc_n_webp_mw_1
6850eaca0000000021004fd2,note,fly,06-17,357,117,261,,记录妈妈胰腺癌到死亡的全过程,https://www.xiaohongshu.com/explore/6850eaca0000000021004fd2?xsec_token=ABgIkcZ8RyIePWriECYD1EscnArlQ8DlEY2Nvy_y9QiAo=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111428/a6154cd7b88250bbe613b9ae24728e7c/notes_pre_post/1040g3k031iqmsmjv1a6g5nufakngbonfvrngdjg!nc_n_webp_mw_1
6884e802000000001203f3db,note,兜有米,07-26,331,9,179,,帮帮我们吧，真的没有一点办法了,https://www.xiaohongshu.com/explore/6884e802000000001203f3db?xsec_token=ABRb0hd5MlZDlSD9feAZYa44lqcxHKeewQzbzD_t3p1uw=&xsec_source=pc_search&source=unknown,IP属地：安徽,http://sns-webpic-qc.xhscdn.com/202508111428/543e09064c0da9ad1b098f5f937f9ddc/1040g2sg31kde35m4j0eg5o4ju87g9fepedhl2cg!nc_n_webp_mw_1
674f2c2200000000080056fa,note,pycute,2024-12-04,323,174,1326,,,https://www.xiaohongshu.com/explore/674f2c2200000000080056fa?xsec_token=ABE7IZv07ck3_cQpyStiRQ9NMjWSEdfhd1urd6dys5mX8=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111428/e216f743d4d152b3c005ae592053114d/1040g2sg31auq8fl26ocg5p1sq4j3b12mt83gn7g!nc_n_webp_mw_1
6804c94f000000001202cf07,note,多糖,04-22,305,58,188,,20岁女大得癌了怎么办,https://www.xiaohongshu.com/explore/6804c94f000000001202cf07?xsec_token=ABZlSu1W_qjdiTxC9hPIk6Nj1jZrbv_xl5qZ7_tB0qpRc=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111428/1e0f442dca644d9138bc2ad9bb41a4d3/1040g2sg31ggbq615j8705o649m9g85ajephfhn0!nc_n_webp_mw_1
67b5dd7a000000001201e3fd,note,乐悠刘,02-20,302,61,237,,抗癌第949天，感谢DeepSeek温暖的回复,https://www.xiaohongshu.com/explore/67b5dd7a000000001201e3fd?xsec_token=ABPFbLC5NIQ13AJ9eZDyedKKzlEFbkbPpt4CWye4Nc1BQ=&xsec_source=pc_search&source=unknown,IP属地：吉林,"http://sns-webpic-qc.xhscdn.com/202508111428/3b62ce6adc6989d5f46403917d3ed282/1040g2sg31e39gunn10704a0vircrpn1km3qd4o8!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/e83f045fc82e289fc2372f1dee44ce24/1040g2sg31e39gunn107g4a0vircrpn1kepnoe00!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/7b8732aca6f629468e30823b1172f52c/1040g2sg31e39gunn10804a0vircrpn1k5e4mf38!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/1c9d9ed231c21646441149e5b81b07d1/1040g2sg31e39gunn108g4a0vircrpn1knumb2lg!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/b5ae2d102da5508d675b0ede9400e8e1/1040g2sg31e39gunn10904a0vircrpn1k7c53ldo!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/b71fd5d71afe0a2554128c0680a98b74/1040g2sg31e39gunn109g4a0vircrpn1khqm5068!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/58007e0a33ea970cf558b2b1a967da76/1040g2sg31e39gunn10a04a0vircrpn1kc8hr7c8!nc_n_webp_mw_1"
68513fc70000000021007137,note,抗癌的紫紫,06-17,294,60,101,,25岁胃癌晚期好想睡个安稳觉😞,https://www.xiaohongshu.com/explore/68513fc70000000021007137?xsec_token=AB0YX-tZorkYbZjZVGp_2Rm2gEH0NXonYbEpiTj5NmDU0=&xsec_source=pc_search&source=unknown,IP属地：河南,"http://sns-webpic-qc.xhscdn.com/202508111428/c99daa89e88c471789715e8c612e06e6/1040g2sg31ir0qshjhgkg5ne7qj4g8a59mja1mig!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/b4fb8d9f22daaaa3f22b2efb7c662727/notes_pre_post/1040g3k031ir18uq51a5g5ne7qj4g8a5958t16ug!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/00bfe9a79d12bf0df6780f6f3ae23f16/notes_pre_post/1040g3k031ir18uq5he5g5ne7qj4g8a59eqgm1m8!nc_n_webp_mw_1"
683c50f600000000120048b5,note,月亮🌙,06-01,290,38,136,,想结束的是痛苦😖而不是生命,https://www.xiaohongshu.com/explore/683c50f600000000120048b5?xsec_token=AB8ZwCK0kWRSEpRQMd7v3ld_0rN4OPmyeFSgQ7XsWeRMc=&xsec_source=pc_search&source=unknown,IP属地：北京,"http://sns-webpic-qc.xhscdn.com/202508111428/aaf6bf33c811528e1c55ca96a92a701b/1040g00831i6j1b9jna5g4a3krcljo1out01c7p0!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/e99019fe8d553d06cd8b1a0c15e6b6b1/1040g00831i6j1b9jna404a3krcljo1oul8md3t0!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/abf05b15d9e3501ca044f9689f5e2b28/1040g2sg31i6j4079n86g4a3krcljo1ouq2cj0jo!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/eb3fe0750a79851bde2fbd65c5989593/1040g00831i6j1b9jna004a3krcljo1outdi4660!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/465db1d2eba1cca0f1e55d1b411d40ad/1040g00831i6j1b9jna1g4a3krcljo1ouufk14a0!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/9f8729e49978e70ac5831870505fea1a/1040g00831i6j1b9jna604a3krcljo1ouk9k34go!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/0364a32f2722a259f645ab607165b7cf/1040g00831i6j1b9jna104a3krcljo1ou46lubm8!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/ce8f81bfd0769fd4d1337a2aea4e6a8f/1040g00831i6j1b9jna6g4a3krcljo1ou8ur8g08!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/7762289e2077acb127968569f6b06181/1040g00831i6j1b9jna2g4a3krcljo1ousqaj8fg!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/d6485efd565b66b5bb1913bbe186297c/1040g00831i6j1b9jna204a3krcljo1ouq9akrn8!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/6fbb684f8472639068a5384cb42909d1/1040g00831i6j1b9jna304a3krcljo1ou1css9cg!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/bfd5d3d0da3a15582b5319642ec31b94/1040g00831i6j1b9jna0g4a3krcljo1ougiv5lvg!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/fdff6b992fce800519289731f534d4fd/1040g00831i6j1b9jna4g4a3krcljo1ougdu2l30!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/91dd31757df92a09e409aa7088341746/1040g00831i6j1b9jna3g4a3krcljo1oul7cbl68!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/00e4c09d25828bb2713e9eae6e36e697/1040g00831i6j1b9jna504a3krcljo1ou1humd08!nc_n_webp_mw_1"
68775850000000001d00d33d,note,水果糖,07-16,279,83,387,,,https://www.xiaohongshu.com/explore/68775850000000001d00d33d?xsec_token=ABYFg1GXQCakau-cx-mqj63Bam8H4xV8lcbiCWIX275xk=&xsec_source=pc_search&source=unknown,IP属地：浙江,http://sns-webpic-qc.xhscdn.com/202508111428/f56643769980d3cd9c8143958668dee9/1040g2sg31k07onk7j26g4a0bn0vkvt0re34usp8!nc_n_webp_mw_1
667900e7000000001c0245a6,note,小红薯60842EC0,2024-06-24,270,149,568,,胃癌，胃癌转移,https://www.xiaohongshu.com/explore/667900e7000000001c0245a6?xsec_token=ABuzLYvi1rxIMtuomV809B7tw48J2E2FdJySmkDbj-cdc=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111428/337deb03cc02d6ebf64a1a1ce6e28c26/1040g2sg314drjakmmidg5o43fs00870spvuglog!nc_n_webp_mw_1
63d9fcb00000000008020a2a,note,PP,2023-02-01,260,80,102,,一个癌症病人最后的一个月,https://www.xiaohongshu.com/explore/63d9fcb00000000008020a2a?xsec_token=ABo6kF9fLMs8BGMC-WrvhqBQRvyz6sYrRqm5gwJI_KyHk=&xsec_source=pc_search&source=unknown,IP属地：四川,http://sns-webpic-qc.xhscdn.com/202508111428/27dede7703618310bd2295fb4cd37d23/1000g0081vq9bitses00048od5h6holrjuud28ug!nc_n_webp_mw_1
68986fa8000000002302f7c7,note,陪润哥抗癌呀。,昨天 18:08,240,11,62,,29岁确诊肺癌晚期 1076天 活着 就是答案。,https://www.xiaohongshu.com/explore/68986fa8000000002302f7c7?xsec_token=ABZVFH-g5vopu6bXHd9vD8_MBjGbFUUg3RBRel74GLLiI=&xsec_source=pc_search&source=unknown,IP属地：安徽,http://sns-webpic-qc.xhscdn.com/202508111428/a9e3867cbb83edd6b1e70fb1d13252ba/1040g2sg31l0hpti734e04ali5in540pht4i7768!nc_n_webp_mw_1
666b0e4b000000000e032928,note,啊啦啊啦,2024-06-13,223,2,344,,抗癌日记 十周年,https://www.xiaohongshu.com/explore/666b0e4b000000000e032928?xsec_token=ABQx_OPJ0b2yBzXd20n9_RIWhpGpfWvFryl2a7NipKsQQ=&xsec_source=pc_search&source=unknown,IP属地：广东,"http://sns-webpic-qc.xhscdn.com/202508111428/4c24ea8b31ff975db1f5e64580f7dbe7/1040g00831407nktvho6g5nu017gg8372nh6ect0!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111428/e2415f1217c7d5b687e48df5ab8abd70/1040g00831407nktvho605nu017gg83724ln5v18!nc_n_webp_mw_1"
67ec310e000000000d0176a9,note,Lydia不买口红就浑身难受,04-02,213,20,77,,黄泉路上无老少,https://www.xiaohongshu.com/explore/67ec310e000000000d0176a9?xsec_token=ABQZhI1NnHmVO7NTF5f5oPirieGrNRU7FTR4H8cfJV1O0=&xsec_source=pc_search&source=unknown,IP属地：贵州,http://sns-webpic-qc.xhscdn.com/202508111428/2da41a34def344a04d5328b92b3d266e/1040g00831fob658a7q6g4a4q2eo7fprb4t1j398!nc_n_webp_mw_1
6870ae90000000002203eb9f,note,肉呀肉,07-11,208,77,298,,癌症晚期了，大家都在做什么？,https://www.xiaohongshu.com/explore/6870ae90000000002203eb9f?xsec_token=ABM7c2VaLX5-o5nWTFbYlvxuEF17LdRUuxaiCIlwucER0=&xsec_source=pc_search&source=unknown,IP属地：内蒙古,http://sns-webpic-qc.xhscdn.com/202508111428/4c579c24fd6855da3ff6a785b8901cca/1040g00831jpn99652o705o0p38o0881lluk3ov8!nc_n_webp_mw_1
66d48448000000001d01a3ba,note,Amanda,2024-09-01,207,67,173,,弟弟鼻癌晚期  被医院停药了,https://www.xiaohongshu.com/explore/66d48448000000001d01a3ba?xsec_token=AB5YKkHEaahkZ123RH7nmNahpBbFmg8Zt8e12lOk3cpLE=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111429/2a47657af977028fad02670df2e02e2f/1040g2sg31777chjfjk004bfnu17ij5vkenh2g30!nc_n_webp_mw_1
687ccf580000000011002fdb,note,猫猫三岁,07-20,184,175,280,,妈妈肺腺癌晚奥西替尼耐药后，我的面对方法,https://www.xiaohongshu.com/explore/687ccf580000000011002fdb?xsec_token=AB7F0Kh13js6k0lvCjhC_AXGZzFTZXvAu-TyVpbmXGaeU=&xsec_source=pc_search&source=unknown,IP属地：浙江,"http://sns-webpic-qc.xhscdn.com/202508111429/8b6025eda0e895db7dcaef14452f605f/1040g2sg31k5ihoc8ig705q25fhm792beo7u9pt0!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111429/9c8dd87902faf0fb7ed258b693b4da2a/1040g2sg31k5ihoc8ig7g5q25fhm792betol4s98!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111429/c79ae9ca82403bc459579b610ebd6b5d/1040g2sg31k5ihoc8ig805q25fhm792belu32ra8!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111429/ccce0fd3bfbaf108e7538a9366f381b7/1040g2sg31k5ihoc8ig8g5q25fhm792beu6pti6o!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111429/2dae330c24cb37e3aa50e54ad8587847/1040g2sg31k5ihoc8ig905q25fhm792bega1l1u0!nc_n_webp_mw_1"
684635c7000000001200306d,note,纳而不接,06-09,183,147,703,,20-40癌症患者集合，就想简单聊聊,https://www.xiaohongshu.com/explore/684635c7000000001200306d?xsec_token=ABCRkMqLFRWRh02mhImVeD7AcVx75cdEn1xtKJA9OJlpc=&xsec_source=pc_search&source=unknown,IP属地：上海,http://sns-webpic-qc.xhscdn.com/202508111429/e3260f6d8edb4c56d23bd59e9b55318b/1040g2sg31ig865gcg2705np4oul08b56ovnokr8!nc_n_webp_mw_1
67f61e93000000001d01a504,note,影优劲优,04-09,174,93,580,,,https://www.xiaohongshu.com/explore/67f61e93000000001d01a504?xsec_token=ABKBubllA-kAN50wrXyKMvPHkFtw9NftdC_UIuZyvZGdU=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111429/a830d42f4fb76dbe62623ef8e87036f7/1040g2sg31g21f8bug6605pteqkkj97pgek0puj8!nc_n_webp_mw_1
682e900d000000002301e259,note,晶晶吖,05-22,159,42,235,,天塌了，确诊胃ai,https://www.xiaohongshu.com/explore/682e900d000000002301e259?xsec_token=ABYmlLYbV4pKJ2s1bOVDS2fkSCDBKIpnPWHcyC7Fp6Z_c=&xsec_source=pc_search&source=unknown,IP属地：江苏,http://sns-webpic-qc.xhscdn.com/202508111429/4fdd613ae3e650cfd6d9b5356a76756d/1040g2sg31hntv2pf420g5q0qufejjn16hqeb390!nc_n_webp_mw_1
